item,itemLabel,startDate,endDate,psid
Q1975794,Valentin Yumashev,1997-03-11,1998-12-07,Q1975794-1A1C6D7A-7DCA-4982-994D-3C0475102991
Q201005,Anatoly Chubais,1996-07-15,1997-03-07,Q201005-5251833C-2BD3-48CE-BB79-99407B5BA843
Q204027,Sergei Ivanov,2011-12-22,2016-08-12,Q204027-0E5643C6-7298-41A3-BCE3-1928E0304654
Q23530,Dmitry Medvedev,2003-10-30,2005-11-14,Q23530-49298D52-F6A4-47F5-ADE0-675814E20FE7
Q319497,Sergey Sobyanin,2005-11-14,2008-05-07,Q319497-d6e48714-4c5b-6d5a-fcc5-3e53f157213a
Q328343,Nikolay Bordyuzha,1998-12-07,1999-03-19,Q328343-A638F58F-AE6D-41C9-8D0A-FAF805B6E9C9
Q3739455,Anton Vaino,2016-08-12,,Q3739455-66c6f8d4-e7cf-4f39-a7b5-2da5e9568b3e
Q4124082,Alexander Voloshin,1999-03-19,2003-10-30,Q4124082-29A0D5A4-8DB9-45B0-B496-9F9E03821A02
Q4173771,Nikolai Yegorov,1996-01-15,1996-07-15,Q4173771-6EFBF778-9455-4282-BC89-259DF0B12D60
Q4483784,Sergey Filatov,1993-01-19,1996-01-15,Q4483784-F410FB75-3ACC-41C4-8FC7-B03BB0B652B2
Q548164,Vladislav Surkov,2011-12-20,2011-12-22,Q548164-073A56AB-2D69-49A4-97FC-6ACA9018ECAF
Q983654,Sergey Naryshkin,2008-05-12,2011-12-20,q983654-6ebfa655-4a0b-8054-414c-e92480b64527
